443860614   1022.39   0.089   0.377   16.844   975.239   4.3   29.965   2903.21  13.9747
443860678   1022.3   0.118   0.378   16.844   975.421   4.3   29.965   2893.99  14.4205
443861058   1022.24   0.112   0.382   16.812   975.239   4.3   29.848   2895.89  14.2945
443861325   1022.29   0.102   0.375   16.792   975.239   4.3   29.93   2909.6  13.8824
443861434   1022.2   0.089   0.382   16.875   975.239   4.3   29.778   2901.34  14.3496
443861626   1022.31   0.112   0.376   16.844   975.157   4.3   29.747   2893.07  14.8614
443861809   1022.22   0.116   0.379   16.771   975.239   4.3   29.823   2889.32  14.6956
443861912   1022.23   0.121   0.376   16.833   975.239   4.3   29.787   2891  14.5506
443862090   1022.25   0.121   0.382   16.833   975.239   4.3   29.795   2905.66  14.8485
443862179   1022.2   0.107   0.38   16.781   975.239   4.3   29.729   2909.81  13.8675
443862278   1022.23   0.107   0.376   16.896   975.239   4.3   29.745   2897.2  14.6465
443862368   1022.22   0.078   0.38   16.812   975.239   4.3   29.696   2901.75  13.9419
443862459   1022.16   0.095   0.377   16.812   974.936   4.3   29.705   2914.89  14.6299
443862558   1022.2   0.132   0.376   16.812   975.369   4.3   29.729   2901.08  15.1187
443862652   1022.24   0.106   0.38   16.875   975.239   4.3   29.679   2902.2  14.3485
443862743   1022.22   0.107   0.376   16.833   975.239   4.3   29.701   2898.17  14.1096
443862881   1022.26   0.096   0.376   16.75   975.239   4.3   29.779   2892.92  15.4794
443863280   1022.24   0.085   0.377   16.812   975.239   4.3   29.717   2882.04  15.1743
443863371   1022.23   0.11   0.379   16.812   975.239   4.3   29.846   2880.25  13.8442
443863464   1022.32   0.106   0.382   16.781   975.239   4.3   29.845   2897.72  13.6099
443863558   1022.24   0.085   0.376   16.844   974.591   4.3   29.796   2902.2  14.0564
443863650   1022.26   0.097   0.377   16.844   974.331   4.3   29.705   2898.33  14.0959
443863745   1022.29   0.098   0.382   16.844   975.239   4.3   29.701   2904.43  14.2337
443863841   1022.24   0.118   0.377   16.854   975.369   4.3   29.713   2885.63  14.3311
443864037   1022.21   0.116   0.377   16.812   975.239   4.3   29.774   2895.89  14.8054
443864215   1022.06   0.13   0.376   16.875   975.542   4.3   29.766   2898.68  15.3817
443864309   1022.1   0.107   0.38   16.875   975.239   4.3   29.686   2873.73  14.1699
443864498   1022.06   0.107   0.378   16.875   975.239   4.3   29.665   2887.16  13.9142
443864591   1021.97   0.133   0.382   16.812   975.239   4.3   29.652   2879.8  14.5757
443864691   1022.05   0.139   0.382   16.812   975.058   4.3   29.805   2885.63  14.0064
443864782   1022.08   0.109   0.377   16.875   975.369   4.3   29.816   2885.03  14.672
443864883   1022   0.088   0.378   16.812   973.423   4.3   29.72   2907.12  14.7467
443864972   1022.07   0.102   0.383   16.812   975.239   4.3   29.797   2896.76  14.3526
443865064   1022.04   0.128   0.376   16.896   975.157   4.3   29.789   2891  13.8674
443865153   1022.06   0.106   0.384   16.812   975.369   4.3   29.765   2888.56  13.1281
443865254   1021.97   0.111   0.381   16.844   975.138   4.3   29.863   2885.63  14.5434
443865341   1021.98   0.139   0.377   16.844   975.058   4.3   29.854   2872.53  13.8134
443865523   1022.06   0.099   0.383   16.833   975.239   4.3   29.908   2885.24  15.2851
443865625   1021.87   0.108   0.379   16.812   975.239   4.3   29.78   2887.16  15.0318
443866068   1021.79   0.121   0.381   16.771   975.239   4.3   29.811   2905.33  14.6864
443866152   1021.74   0.115   0.376   16.771   975.239   4.3   29.778   2892.92  14.5719
443866246   1021.84   0.079   0.379   16.781   975.138   4.3   29.932   2881.23  16.2148
443866470   1021.72   0.083   0.385   16.688   975.239   4.3   29.909   2887.42  15.8802
443866716   1021.77   0.121   0.377   16.75   975.138   4.3   29.93   2873.9  14.8063
443866903   1021.7   0.145   0.382   16.75   975.369   4.3   29.862   2873.9  14.6394
443867001   1021.67   0.14   0.385   16.812   975.239   4.3   29.908   2873.09  14.5643
443867092   1021.64   0.108   0.378   16.844   975.239   4.3   29.821   2856.96  13.8101
443867182   1021.61   0.126   0.385   16.75   975.058   4.3   29.86   2883.67  15.8557
443867283   1021.6   0.12   0.381   16.844   974.992   4.3   29.942   2878.6  14.5186
443867374   1021.4   0.155   0.381   16.833   975.138   4.3   29.923   2862.34  14.7526
443867470   1021.46   0.102   0.384   16.781   975.239   4.3   29.873   2868.61  15.3956
443867568   1021.48   0.096   0.38   16.781   975.239   4.3   29.858   2845.16  14.5052
443867660   1021.46   0.121   0.382   16.844   974.85   4.3   29.884   2843.98  14.1751
443867753   1021.53   0.091   0.386   16.75   975.239   4.3   29.802   2848.77  13.6162
443867934   1021.4   0.101   0.383   16.812   975.157   4.3   29.831   2831.06  13.7505
443868117   1021.48   0.12   0.381   16.812   975.239   4.3   29.895   2835.02  14.8648
443868226   1021.54   0.118   0.382   16.906   974.936   4.3   29.921   2837.26  13.6088
443868332   1021.42   0.117   0.381   16.812   975.239   4.3   29.895   2808.32  13.9174
443868853   1021.5   0.14   0.38   16.771   975.239   4.3   29.965   2794.26  14.2291
443868954   1021.48   0.111   0.387   16.792   974.992   4.3   29.894   2799.19  14.5659
443869137   1021.51   0.144   0.38   16.812   975.322   4.3   30.054   2791.42  14.2678
443869237   1021.53   0.129   0.386   16.75   975.239   4.3   29.884   2787.1  14.8918
443869364   1021.44   0.116   0.382   16.844   975.157   4.3   29.98   2804.19  14.0454
443869459   1021.43   0.094   0.382   16.906   974.61   4.3   29.999   2816.59  14.0928
443869553   1021.39   0.095   0.377   16.75   974.331   4.3   29.626   3120.44  14.6342
443873374   1021.45   0.106   0.38   16.844   975.239   4.3   29.709   3123.07  14.7087
443873512   1021.27   0.103   0.382   16.812   974.826   4.3   29.675   3156.35  15.2153
443874221   1021.5   0.085   0.381   16.775   975.157   4.3   29.627   3164.45  14.4966
443874291   1021.5   0.097   0.38   16.833   974.936   4.3   29.596   3167.61  14.714
443874361   1021.4   0.123   0.381   16.781   974.876   4.3   29.608   3186.58  13.5794
443874508   1021.29   0.149   0.385   16.781   975.239   4.3   29.581   3178.9  13.8717
443874577   1021.42   0.114   0.387   16.844   975.309   4.3   29.61   3175.06  14.3287
443874654   1021.48   0.136   0.381   16.844   974.331   4.3   29.693   3170.91  14.1255
443874774   1021.42   0.082   0.38   16.812   974.634   4.3   29.627   3173.14  13.8121
443874841   1021.41   0.102   0.382   16.812   974.028   4.3   29.682   3161.63  14.9234
443874985   1021.42   0.115   0.378   16.812   974.129   4.3   29.7   3164.19  15.3591
443875126   1021.46   0.121   0.38   16.812   974.331   4.3   29.728   3165.91  15.4841
443875194   1021.43   0.118   0.378   16.812   974.331   4.3   29.635   3168.67  13.6788
443875389   1021.4   0.106   0.38   16.837   974.331   4.3   29.604   3170.05  14.8858
443875497   1021.16   0.117   0.384   16.75   973.574   4.3   29.742   3186.58  16.9298
443890405   1018.48   0.121   0.388   16.656   959.102   4.299   29.551   3138.6  14.574
443890458   1018.37   0.13   0.389   16.688   959.438   4.299   29.568   3168.11  15.5918
443890586   1018.4   0.118   0.394   16.719   959.636   4.299   29.543   3179.86  15.6989
443890698   1018.37   0.146   0.392   16.625   959.152   4.299   29.547   3172.36  15.8559
443890756   1018.41   0.155   0.386   16.708   958.893   4.299   29.59   3170.46  15.8255
443890865   1018.39   0.134   0.395   16.656   958.893   4.299   29.51   3161.95  15.1498
443890942   1018.27   0.167   0.389   16.75   958.792   4.299   29.626   3165.37  15.4173
443891045   1018.23   0.144   0.39   16.688   958.893   4.299   29.617   3161.5  15.9506
443891173   1018.22   0.162   0.392   16.75   959.305   4.299   29.606   3175.83  14.867
443891281   1018.2   0.111   0.392   16.75   958.823   4.299   29.718   3181.7  15.2437
443891376   1018.24   0.11   0.393   16.688   958.893   4.299   29.809   3167.98  14.7092
443891483   1018.11   0.114   0.392   16.75   958.893   4.299   29.808   3171.23  16.9989
443891590   1018.11   0.102   0.392   16.75   958.893   4.299   29.824   3173.14  15.2889
443891699   1018.2   0.126   0.392   16.719   959.195   4.299   29.805   3186.58  14.9907
443891807   1018.09   0.12   0.394   16.781   959.661   4.299   29.911   3174.18  15.6036
443891917   1018.13   0.116   0.391   16.812   959.305   4.299   29.973   3186.58  15.5036
443892025   1016.43   0.121   0.379   16.719   957.682   4.3   30.852   3181.54  16.3625
443915330   1016.41   0.104   0.376   16.719   958.893   4.3   30.774   3171.65  15.2006
443915489   1016.51   0.087   0.373   16.781   958.287   4.3   30.796   3163.55  14.6065
443915573   1016.42   0.097   0.377   16.781   957.985   4.3   30.679   3175.38  15.2899
443915658   1016.44   0.108   0.384   16.781   957.985   4.3   30.711   3144.36  14.81
443915741   1016.4   0.116   0.374   16.781   957.324   4.3   30.7   3171.23  15.1781
443915914   1016.4   0.103   0.377   16.781   957.985   4.3   30.669   3194.26  15.0938
443915995   1016.37   0.097   0.377   16.812   957.783   4.3   30.697   3204.49  14.8444
443916080   1016.39   0.106   0.374   16.75   958.348   4.3   30.656   3207.25  14.6976
443916161   1016.33   0.097   0.372   16.781   957.985   4.3   30.696   3184.66  15.4087
443916320   1016.01   0.118   0.37   16.812   957.985   4.3   30.628   3198.52  14.7914
443917564   1016.01   0.087   0.376   16.775   958.893   4.3   30.614   3209.61  15.4388
443917668   1015.83   0.104   0.375   16.812   958.212   4.3   30.571   3221.13  14.5591
443917755   1015.97   0.126   0.38   16.75   957.783   4.3   30.602   3213.45  14.4883
443917837   1015.89   0.13   0.372   16.75   958.529   4.3   30.642   3216.14  14.8626
443917924   1015.85   0.107   0.382   16.812   958.529   4.3   30.732   3202.7  13.6115
443918092   1015.84   0.106   0.377   16.771   958.186   4.3   30.709   3213.45  15.3188
443918178   1015.86   0.116   0.375   16.812   958.388   4.3   30.739   3217.93  14.9274
443918267   1015.83   0.084   0.378   16.812   958.59   4.3   30.772   3217.03  15.2277
443918374   1015.9   0.09   0.375   16.771   957.985   4.3   30.713   3203.12  14.9928
443918465   1015.86   0.088   0.372   16.812   957.803   4.3   30.595   3192.34  15.1135
443918638   1015.83   0.101   0.378   16.75   957.985   4.3   30.652   3188.82  15.1722
443918814   1015.88   0.109   0.371   16.812   957.803   4.3   30.666   3193.3  14.8204
443918897   1015.86   0.085   0.372   16.844   958.529   4.3   30.748   3210.76  15.7499
443918984   1015.82   0.113   0.373   16.75   957.682   4.3   30.661   3205.05  15.3468
443919069   1015.76   0.106   0.376   16.844   958.186   4.3   30.7   3208.41  14.3983
443919235   1015.77   0.106   0.373   16.775   957.466   4.3   30.691   3205.77  14.5591
443919402   1015.64   0.119   0.377   16.812   957.985   4.3   30.719   3190.72  15.0421
443919484   1015.68   0.093   0.377   16.812   957.985   4.3   30.634   3171.92  15.1314
443919572   1015.56   0.146   0.368   16.833   957.985   4.3   30.557   3195.54  16.1526
443919656   1015.35   0.153   0.368   16.812   957.985   4.3   30.553   3232.99  16.8312
443923265   1015.3   0.108   0.369   16.771   957.53   4.3   30.513   3213.45  14.5102
443923353   1015.27   0.069   0.372   16.792   957.985   4.3   30.415   3219.65  13.9164
443923441   1015.27   0.06   0.373   16.906   957.621   4.3   30.454   3213.45  13.9591
443923619   1015.25   0.091   0.369   16.833   957.985   4.3   30.484   3234.35  13.9514
443923893   1015.35   0.128   0.371   16.833   957.985   4.3   30.6   3226.89  15.4121
443923979   1015.28   0.122   0.368   16.875   957.258   4.3   30.527   3224.65  14.4932
443924060   1015.31   0.104   0.363   16.833   958.504   4.3   30.445   3230.25  14.2758
443924142   1015.3   0.095   0.367   16.812   957.53   4.3   30.49   3229.13  14.9955
443924281   1015.28   0.092   0.373   16.781   958.136   4.3   30.476   3213.45  15.2093
443924354   1015.38   0.083   0.365   16.875   957.819   4.3   30.467   3200.02  15.3057
443924436   1015.38   0.085   0.37   16.812   957.985   4.3   30.536   3191.06  15.9003
443924618   1015.38   0.112   0.367   16.844   957.783   4.3   30.384   3232.99  16.0993
443924795   1015.4   0.074   0.363   16.833   958.711   4.3   30.515   3222.41  14.8216
443924919   1015.38   0.068   0.365   16.771   957.379   4.3   30.489   3225.67  18.0962
443924969   1015.38   0.094   0.369   16.812   957.985   4.3   30.529   3234.95  15.358
443925072   1015.41   0.097   0.366   16.875   958.439   4.3   30.529   3235.44  15.1214
443925171   1015.34   0.13   0.363   16.812   957.985   4.3   30.563   3230.55  14.4834
443925257   1015.35   0.095   0.369   16.771   958.893   4.3   30.521   3229.57  14.0282
443925338   1015.31   0.08   0.368   16.812   958.893   4.3   30.567   3215.52  15.8802
443925501   1015.3   0.093   0.363   16.906   958.439   4.3   30.549   3207.25  14.057
443925582   1015.3   0.096   0.36   16.875   957.076   4.3   30.434   3210.47  15.7741
443925703   1015.29   0.076   0.369   16.875   958.504   4.3   30.625   3217.59  14.0757
443925736   1015.34   0.092   0.361   16.719   958.287   4.3   30.626   3217.59  14.1878
443926378   1015.39   0.06   0.364   16.812   958.893   4.3   30.656   3225.99  15.5696
443926459   1015.39   0.066   0.362   16.875   958.287   4.3   30.7   3224.65  14.3633
443926617   1015.49   0.09   0.363   16.812   957.682   4.3   30.618   3211.66  15.7733
443926696   1015.39   0.092   0.36   16.75   958.645   4.3   30.493   3224.2  14.4426
443926779   1015.44   0.092   0.36   16.75   958.48   4.3   30.564   3233.61  15.1438
443926862   1015.51   0.083   0.366   16.812   958.287   4.3   30.516   3211.21  15.8526
443927029   1015.54   0.089   0.357   16.906   958.59   4.3   30.382   3193.91  14.9045
443927187   1015.49   0.095   0.359   16.812   958.59   4.3   30.429   3207.69  15.0075
443927267   1015.53   0.066   0.363   16.775   958.439   4.3   30.403   3215.03  14.2215
443927347   1015.55   0.089   0.359   16.812   958.893   4.3   30.457   3216.81  15.1641
443927511   1015.55   0.095   0.36   16.844   959.074   4.3   30.382   3221.72  15.3
443927590   1015.59   0.085   0.36   16.781   958.792   4.3   30.392   3226.89  14.8484
443927671   1015.62   0.083   0.359   16.8   958.975   4.3   30.419   3228.81  15.0708
443927754   1015.63   0.072   0.361   16.844   958.893   4.3   30.5   3220.17  14.9983
443927912   1015.66   0.103   0.359   16.812   959.256   4.3   30.383   3218.34  14.9138
443927995   1015.55   0.106   0.357   16.875   958.823   4.3   30.424   3221.85  14.8277
443928072   1015.63   0.079   0.363   16.938   958.81   4.3   30.47   3223.05  14.3851
443928234   1015.63   0.089   0.361   16.833   958.48   4.3   30.37   3215.37  15.1864
443928400   1015.65   0.116   0.357   16.844   958.529   4.3   30.419   3232.64  14.5797
443928533   1015.58   0.076   0.363   16.844   958.893   4.3   30.423   3232.64  14.4021
443928699   1015.65   0.064   0.357   16.875   958.893   4.3   30.434   3246.29  14.6253
443928776   1015.57   0.105   0.361   16.844   958.893   4.3   30.414   3245.21  14.3213
443928855   1015.55   0.142   0.356   16.85   958.59   4.3   30.452   3248.38  14.6124
443928941   1015.62   0.071   0.362   16.938   958.893   4.3   30.553   3247.04  15.4364
443929021   1015.56   0.075   0.359   16.875   958.893   4.3   30.489   3220.17  15.2924
443929178   1015.53   0.087   0.361   16.833   959.044   4.3   30.632   3218.83  15.0997
443929258   1015.58   0.065   0.36   16.833   958.59   4.3   30.537   3242.11  15.4045
443929915   1015.61   0.085   0.355   16.844   958.893   4.3   30.545   3218.34  15.872
443930011   1015.55   0.098   0.359   16.75   958.315   4.3   30.503   3221.13  16.3698
443930089   1015.56   0.082   0.362   16.781   958.315   4.3   30.465   3233.16  15.3589
443930169   1015.56   0.072   0.354   16.812   958.975   4.3   30.471   3238.26  15.235
443930325   1015.56   0.105   0.357   16.812   958.893   4.3   30.509   3242  15.4744
443930636   1015.59   0.077   0.357   16.938   958.439   4.3   30.526   3270.18  15.0764
443930811   1015.58   0.104   0.355   16.854   958.645   4.3   30.53   3267.19  15.5254
443930890   1015.54   0.082   0.355   16.833   958.348   4.3   30.657   3256.86  15.9425
443930969   1015.53   0.11   0.355   16.833   958.59   4.3   30.598   3231.37  16.1536
443931049   1015.57   0.088   0.356   16.906   958.711   4.3   30.605   3213.45  16.1504
443931126   1015.55   0.069   0.355   16.896   958.893   4.3   30.553   3217.29  15.5573
443931273   1015.58   0.084   0.354   16.833   958.893   4.3   30.541   3234.12  15.9878
443931355   1015.51   0.087   0.354   16.781   957.621   4.3   30.441   3228.11  14.6966
443931521   1015.54   0.097   0.358   16.844   958.287   4.3   30.442   3251.84  15.1382
443931656   1015.59   0.134   0.355   16.875   958.59   4.3   30.569   3255.68  14.7328
443931753   1015.48   0.087   0.353   16.875   958.893   4.3   30.514   3228.11  14.6686
443932305   1015.55   0.071   0.354   16.812   959.074   4.3   30.523   3243.01  14.8537
443932384   1015.53   0.06   0.354   16.844   958.244   4.3   30.431   3240.32  15.5655
443932464   1015.49   0.084   0.353   16.781   959.074   4.3   30.538   3240.32  15.3238
443932586   1015.49   0.084   0.352   16.844   957.379   4.3   30.452   3258.24  14.3297
443933296   1015.51   0.063   0.352   16.781   958.529   4.3   30.519   3245.21  14.033
443933418   1016.06   0.064   0.344   16.844   958.15   0   30.953   3234.12  15.2562
443946167   1016.08   0.062   0.344   16.844   958.59   4.3   30.966   3252.54  15.0808
443946244   1016.1   0.069   0.343   16.75   958.439   4.3   30.899   3236.74  18.852
443946405   1016.1   0.088   0.342   16.812   958.741   4.3   30.858   3240.32  14.3064
443946479   1016.09   0.078   0.343   16.906   958.315   4.3   30.832   3246.08  16.3006
443946559   1016.05   0.072   0.343   16.875   959.022   4.3   30.895   3238.53  14.6286
443946713   1016.15   0.075   0.342   16.844   958.823   4.3   30.951   3242.56  14.4004
443946791   1016.13   0.08   0.342   16.812   959.282   4.3   30.89   3245.7  15.6374
443946870   1016.13   0.084   0.344   16.781   957.985   4.3   30.993   3237.64  16.3618
443946946   1016.09   0.074   0.343   16.781   958.186   4.3   31.007   3222.41  15.0187
443947106   1016.1   0.055   0.343   16.906   958.59   4.3   30.917   3228.81  14.8016
443947186   1016.47   0.076   0.34   16.771   958.543   4.3   30.792   3164.75  15.1543
443957481   1016.39   0.065   0.343   16.844   958.81   4.3   30.758   3161.5  14.833
443957570   1016.4   0.058   0.342   16.844   959.022   4.3   30.774   3156.13  15.1642
443957653   1016.45   0.067   0.337   16.812   958.666   4.3   30.722   3174.18  14.9889
443957738   1016.38   0.121   0.343   16.75   958.166   4.3   30.729   3159.71  15.225
443957906   1016.44   0.074   0.34   16.812   958.504   4.3   30.776   3179.86  14.9331
443957992   1016.44   0.076   0.343   16.812   958.166   4.3   30.722   3153.95  15.5717
443958075   1016.51   0.082   0.34   16.812   958.645   4.3   30.764   3161.63  15.545
443958159   1016.48   0.067   0.337   16.775   958.81   4.3   30.739   3154.34  15.1485
443958241   1016.52   0.06   0.338   16.844   958.975   4.3   30.784   3142.91  15.7766
443958328   1016.43   0.063   0.338   16.812   958.823   4.3   30.705   3155.23  15.3269
443958444   1016.53   0.058   0.34   16.781   958.244   4.3   30.642   3175.83  15.2107
443958688   1016.49   0.073   0.342   16.875   958.529   4.3   30.784   3173.14  14.8611
443958770   1016.43   0.073   0.344   16.812   958.348   4.3   30.736   3157.64  15.3562
443958858   1016.45   0.081   0.342   16.875   957.819   4.3   30.74   3155.87  15.1982
443958943   1016.46   0.071   0.341   16.833   958.893   4.3   30.744   3141.8  14.8567
443959108   1016.46   0.089   0.341   16.875   958.893   4.3   30.79   3145.24  15.1129
443959193   1016.49   0.083   0.342   16.833   958.504   4.3   30.672   3158.03  14.8595
443959278   1016.58   0.081   0.341   16.875   958.48   4.3   30.694   3145.05  15.2701
443959364   1016.45   0.066   0.341   16.844   958.893   4.3   30.723   3155.58  13.3385
443959447   1016.53   0.073   0.341   16.812   958.683   4.3   30.687   3161.63  14.9035
443959532   1016.42   0.07   0.34   16.875   958.645   4.3   30.786   3163.84  14.5821
443959687   1016.43   0.066   0.34   16.833   958.287   4.3   30.695   3167.61  14.7541
443959771   1016.57   0.075   0.34   16.875   957.621   4.3   30.78   3166.43  15.4609
443959855   1016.44   0.098   0.345   16.833   958.792   4.3   30.697   3164.45  14.9145
443960024   1016.46   0.071   0.341   16.812   958.315   4.3   30.689   3172.44  14.446
443960139   1016.42   0.072   0.341   16.812   957.985   4.3   30.718   3177.62  15.3519
443960252   1016.39   0.073   0.343   16.844   957.985   4.3   30.671   3157.64  15.9289
443960354   1016.46   0.061   0.341   16.844   957.682   4.3   30.774   3154.34  16.2214
443960416   1016.33   0.061   0.34   16.875   958.893   4.3   30.709   3173.14  14.3275
443961056   1016.43   0.06   0.345   16.812   958.15   4.3   30.659   3149.63  15.3499
443961236   1016.15   0.059   0.339   16.719   957.783   4.3   30.537   3177.62  14.9596
443962161   1016.14   0.061   0.34   16.75   958.348   4.3   30.459   3150.75  14.9604
443962245   1016.25   0.068   0.337   16.719   958.348   4.3   30.504   3171.23  14.4955
443962405   1016.31   0.078   0.343   16.812   957.985   4.3   30.449   3180.82  14.633
443962491   1016.34   0.075   0.341   16.75   958.15   4.3   30.477   3159.71  14.1187
443962599   1014.73   0.058   0.338   16.781   940.427   4.3   30.301   3184.66  14.6359
443972939   1014.84   0.068   0.34   16.781   943   4.3   30.149   3178.09  15.639
443973046   1014.7   0.093   0.339   16.812   943.656   4.3   30.214   3175.52  15.4198
443973147   1014.73   0.065   0.34   16.833   945.634   4.3   30.209   3159.71  15.3518
